fuel_purchase_id,trip_id,truck_id,driver_id,purchase_date,location_city,location_state,gallons,price_per_gallon,total_cost,fuel_card_number
FUEL00072703,TRIP00083957,TRK00114,DRV00077,2024-12-13 08:00:00,Charlotte,IL,80.2,4.004,321.12,FC531088
FUEL00072704,TRIP00030810,TRK00070,DRV00045,2023-01-31 14:00:00,Detroit,IN,151.3,4.098,620.03,FC380937
FUEL00072705,TRIP00018897,TRK00061,DRV00145,2022-08-30 04:00:00,Milwaukee,MI,121.7,4.147,504.69,FC423808
FUEL00072706,TRIP00040529,TRK00091,DRV00132,2023-06-06 00:00:00,Columbus,AZ,113.1,3.427,387.59,FC449201
FUEL00072707,TRIP00043083,TRK00105,DRV00034,2023-07-09 02:00:00,Salt Lake City,CA,96.6,3.45,333.27,FC864092
FUEL00072708,TRIP00037301,TRK00063,DRV00066,2023-04-24 13:00:00,Dallas,TN,191.0,3.663,699.63,FC585140
FUEL00072709,TRIP00058528,TRK00025,DRV00033,2024-01-25 16:00:00,Los Angeles,IL,102.5,3.155,323.39,FC415890
FUEL00072710,TRIP00023594,TRK00061,DRV00102,2022-10-28 23:00:00,Dallas,GA,73.7,3.823,281.76,FC973958
FUEL00072711,TRIP00077342,TRK00058,DRV00113,2024-09-21 12:00:00,Milwaukee,IN,95.4,3.621,345.44,FC578940
FUEL00072712,TRIP00009572,TRK00061,DRV00083,2022-05-05 19:00:00,Los Angeles,IL,56.9,4.705,267.71,FC244638
FUEL00072713,TRIP00075357,TRK00024,DRV00011,2024-08-27 18:00:00,Salt Lake City,MI,177.4,3.907,693.1,FC242603
FUEL00072714,TRIP00064941,TRK00058,DRV00025,2024-04-16 08:00:00,Detroit,TX,126.3,3.157,398.73,FC627954
FUEL00072715,TRIP00069219,TRK00097,DRV00029,2024-06-09 06:00:00,Salt Lake City,NE,81.5,3.248,264.71,FC789465
FUEL00072716,TRIP00006669,TRK00079,DRV00143,2022-03-27 18:00:00,Detroit,WA,105.9,3.94,417.25,FC420746
FUEL00072717,TRIP00074431,TRK00011,DRV00070,2024-08-15 22:00:00,Los Angeles,OR,74.3,3.541,263.1,FC138465
FUEL00072718,TRIP00067574,TRK00061,DRV00060,2024-05-18 05:00:00,Los Angeles,NV,106.0,3.709,393.15,FC330266
FUEL00072719,TRIP00027255,TRK00083,DRV00010,2022-12-15 10:00:00,Portland,TX,147.5,3.521,519.35,FC429554
FUEL00072720,TRIP00007250,TRK00008,DRV00065,2022-04-04 04:00:00,Omaha,OK,108.4,4.714,511.0,FC876306
FUEL00072721,TRIP00007416,TRK00055,DRV00121,2022-04-08 18:00:00,Denver,WA,58.5,4.614,269.92,FC843769
FUEL00072722,TRIP00059777,TRK00090,DRV00003,2024-02-11 13:00:00,Seattle,TX,132.4,3.535,468.03,FC849803
FUEL00072723,TRIP00062908,TRK00097,DRV00061,2024-03-19 17:00:00,Salt Lake City,MI,115.4,3.488,402.52,FC629961
FUEL00072724,TRIP00046148,TRK00018,DRV00149,2023-08-17 23:00:00,Oklahoma City,TX,121.4,3.513,426.48,FC424547
FUEL00072725,TRIP00044335,TRK00092,DRV00150,2023-07-25 18:00:00,Minneapolis,GA,104.0,3.713,386.15,FC936930
FUEL00072726,TRIP00081379,TRK00085,DRV00020,2024-11-10 12:00:00,Denver,OH,84.0,4.14,347.76,FC158604
FUEL00072727,TRIP00082085,TRK00048,DRV00078,2024-11-18 22:00:00,Seattle,TX,93.0,3.541,329.31,FC659837
FUEL00072728,TRIP00062940,TRK00103,DRV00129,2024-03-21 18:00:00,Memphis,CO,91.5,3.207,293.44,FC541872
FUEL00072729,TRIP00070672,TRK00041,DRV00013,2024-06-28 17:00:00,Denver,OR,138.0,3.984,549.79,FC388012
FUEL00072730,TRIP00001469,TRK00086,DRV00006,2022-01-19 12:00:00,Denver,TN,64.6,4.997,322.81,FC626476
FUEL00072731,TRIP00006174,TRK00073,DRV00057,2022-03-22 05:00:00,Philadelphia,NC,174.6,3.442,600.97,FC526051
FUEL00072732,TRIP00044914,TRK00111,DRV00015,2023-07-30 00:00:00,Denver,CO,57.2,3.316,189.68,FC534973
FUEL00072733,TRIP00046479,TRK00002,DRV00005,2023-08-22 16:00:00,Philadelphia,MI,77.9,4.047,315.26,FC167457
FUEL00072734,TRIP00064888,TRK00069,DRV00032,2024-04-15 04:00:00,Dallas,MN,69.5,3.338,231.99,FC288597
FUEL00072735,TRIP00063091,TRK00052,DRV00038,2024-03-24 02:00:00,Omaha,IN,88.4,3.239,286.33,FC381294
FUEL00072736,TRIP00046715,TRK00092,DRV00062,2023-08-23 18:00:00,Kansas City,TX,116.0,4.11,476.76,FC640523
FUEL00072737,TRIP00079129,TRK00111,DRV00114,2024-10-13 08:00:00,Atlanta,AZ,154.5,3.387,523.29,FC990754
FUEL00072738,TRIP00079967,TRK00031,DRV00057,2024-10-22 06:00:00,Salt Lake City,UT,70.9,3.372,239.07,FC149440
FUEL00072739,TRIP00016929,TRK00031,DRV00006,2022-08-06 13:00:00,Phoenix,MO,123.4,4.414,544.69,FC470431
FUEL00072740,TRIP00014529,TRK00025,DRV00028,2022-07-07 08:00:00,Portland,UT,117.8,3.435,404.64,FC338264
FUEL00072741,TRIP00001394,TRK00103,DRV00079,2022-01-18 13:00:00,Memphis,NC,122.3,3.786,463.03,FC642550
FUEL00072742,TRIP00051686,TRK00061,DRV00084,2023-10-27 20:00:00,Portland,OH,194.3,3.416,663.73,FC303745
FUEL00072743,TRIP00067007,TRK00039,DRV00082,2024-05-10 15:00:00,Salt Lake City,CA,124.6,3.799,473.36,FC931980
FUEL00072744,TRIP00003249,TRK00072,DRV00146,2022-02-12 23:00:00,Miami,TN,134.5,3.824,514.33,FC775676
FUEL00072745,TRIP00072080,TRK00036,DRV00062,2024-07-15 10:00:00,Phoenix,NV,50.8,4.094,207.98,FC618405
FUEL00072746,TRIP00050087,TRK00067,DRV00127,2023-10-07 11:00:00,New York,PA,151.6,3.844,582.75,FC976429
FUEL00072747,TRIP00070427,TRK00025,DRV00078,2024-06-25 02:00:00,Charlotte,OK,109.3,3.226,352.6,FC969483
FUEL00072748,TRIP00045679,TRK00053,DRV00001,2023-08-11 02:00:00,Dallas,MN,180.6,3.931,709.94,FC138813
FUEL00072749,TRIP00039965,TRK00089,DRV00047,2023-05-29 05:00:00,Chicago,FL,112.6,3.309,372.59,FC965177
FUEL00072750,TRIP00014826,TRK00067,,2022-07-09 07:00:00,Memphis,CA,100.7,4.413,444.39,FC397482
FUEL00072751,TRIP00044279,TRK00024,DRV00078,2023-07-24 04:00:00,Houston,TX,91.1,3.266,297.53,FC959027
FUEL00072752,TRIP00029265,TRK00011,DRV00113,2023-01-09 15:00:00,Las Vegas,NC,110.1,3.554,391.3,FC669377
FUEL00072753,TRIP00014729,TRK00025,DRV00104,2022-07-10 12:00:00,Columbus,MO,93.6,4.911,459.67,FC323830
FUEL00072754,TRIP00003356,TRK00086,DRV00143,2022-02-14 07:00:00,Portland,OK,81.5,4.745,386.72,FC912187
FUEL00072755,TRIP00007489,TRK00073,DRV00138,2022-04-08 06:00:00,Dallas,MI,82.4,3.459,285.02,FC511961
FUEL00072756,TRIP00033426,TRK00052,DRV00122,2023-03-04 14:00:00,Kansas City,AZ,121.5,3.922,476.52,FC674453
FUEL00072757,TRIP00042936,TRK00009,DRV00103,2023-07-06 13:00:00,Columbus,NV,134.7,3.405,458.65,FC110232
FUEL00072758,TRIP00043448,TRK00035,DRV00038,2023-07-13 12:00:00,Chicago,MI,178.4,3.279,584.97,FC400228
FUEL00072759,TRIP00047305,TRK00093,DRV00087,2023-09-01 22:00:00,Chicago,NC,134.5,3.604,484.74,FC188726
FUEL00072760,TRIP00051754,TRK00055,DRV00060,2023-10-29 04:00:00,Oklahoma City,OR,132.5,3.388,448.91,FC871142
FUEL00072761,TRIP00061542,,DRV00084,2024-03-04 11:00:00,Charlotte,IL,150.8,3.838,578.77,FC662110
FUEL00072762,TRIP00015237,TRK00112,DRV00081,2022-07-16 15:00:00,Denver,NV,74.3,3.974,295.27,FC762454
FUEL00072763,TRIP00069151,TRK00107,DRV00050,2024-06-09 23:00:00,Atlanta,AZ,123.8,3.431,424.76,FC925573
FUEL00072764,TRIP00071828,TRK00038,DRV00129,2024-07-12 10:00:00,Omaha,CO,64.3,3.644,234.31,FC288299
FUEL00072765,TRIP00011771,TRK00093,DRV00070,2022-06-02 21:00:00,Philadelphia,TN,140.6,3.612,507.85,FC842188
FUEL00072766,TRIP00079883,TRK00070,DRV00013,2024-10-21 10:00:00,Los Angeles,OK,143.7,4.067,584.43,FC169679
FUEL00072767,TRIP00033418,TRK00098,DRV00091,2023-03-06 09:00:00,Oklahoma City,OR,147.8,3.951,583.96,FC543517
FUEL00072768,TRIP00040948,TRK00114,DRV00111,2023-06-10 06:00:00,Omaha,NY,158.3,3.681,582.7,FC620283
FUEL00072769,TRIP00015696,TRK00116,DRV00063,2022-07-21 23:00:00,Kansas City,TN,128.8,4.539,584.62,FC533504
FUEL00072770,TRIP00058894,TRK00111,DRV00016,2024-01-29 01:00:00,Milwaukee,UT,70.9,3.605,255.59,FC258861
FUEL00072771,TRIP00025011,TRK00072,DRV00054,2022-11-17 13:00:00,Milwaukee,TN,107.6,4.255,457.84,FC399904
FUEL00072772,TRIP00052895,TRK00001,DRV00142,2023-11-11 04:00:00,Los Angeles,GA,173.3,4.265,739.12,FC719047
FUEL00072773,TRIP00023486,TRK00013,DRV00060,2022-10-27 10:00:00,Kansas City,CA,67.1,3.679,246.86,FC100565
FUEL00072774,TRIP00025002,TRK00050,DRV00059,2022-11-16 15:00:00,Chicago,MI,151.4,4.156,629.22,FC721188
FUEL00072775,TRIP00020132,TRK00051,DRV00059,2022-09-15 21:00:00,Memphis,TN,170.1,4.388,746.4,FC788938
FUEL00072776,TRIP00060177,TRK00108,DRV00100,2024-02-13 00:00:00,Memphis,CA,114.0,4.029,459.31,FC983598
FUEL00072777,TRIP00053992,TRK00043,DRV00143,2023-11-26 00:00:00,Charlotte,IN,168.1,4.312,724.85,FC362860
FUEL00072778,TRIP00072436,TRK00039,DRV00060,2024-07-20 00:00:00,New York,WI,167.3,3.38,565.47,FC249316
FUEL00072779,TRIP00077620,TRK00120,DRV00047,2024-09-25 10:00:00,Memphis,AZ,174.3,3.747,653.1,FC731673
FUEL00072780,TRIP00046116,TRK00009,DRV00057,2023-08-16 07:00:00,Atlanta,MN,71.6,3.514,251.6,FC881244
FUEL00072781,TRIP00010640,TRK00115,DRV00065,2022-05-18 19:00:00,Detroit,PA,145.3,3.96,575.39,FC178547
FUEL00072782,TRIP00058606,TRK00045,DRV00128,2024-01-27 03:00:00,Kansas City,OH,73.2,3.726,272.74,FC932342
FUEL00072783,TRIP00061387,TRK00031,DRV00047,2024-02-29 15:00:00,Indianapolis,OH,174.7,3.927,686.05,FC526434
FUEL00072784,TRIP00079373,TRK00006,DRV00005,2024-10-16 18:00:00,Phoenix,NE,86.1,3.387,291.62,FC699113
FUEL00072785,TRIP00031457,TRK00024,DRV00034,2023-02-07 10:00:00,Chicago,NE,136.8,3.596,491.93,FC976862
FUEL00072786,TRIP00033710,TRK00082,DRV00016,2023-03-09 22:00:00,Kansas City,MO,76.8,3.923,301.29,FC691446
FUEL00072787,TRIP00063391,TRK00038,DRV00127,2024-03-26 20:00:00,Kansas City,AZ,74.2,3.504,260.0,FC449293
FUEL00072788,TRIP00033336,TRK00008,DRV00004,2023-03-05 17:00:00,Nashville,PA,115.0,3.791,435.96,FC736309
FUEL00072789,TRIP00064268,TRK00062,DRV00098,2024-04-08 19:00:00,Omaha,PA,192.0,3.373,647.62,FC604084
FUEL00072790,TRIP00066672,TRK00044,DRV00144,2024-05-08 07:00:00,Phoenix,CA,120.2,3.625,435.73,FC355305
FUEL00072791,TRIP00074918,TRK00026,DRV00150,2024-08-22 13:00:00,Columbus,OK,148.4,3.604,534.83,FC508856
FUEL00072792,TRIP00001815,TRK00025,DRV00133,2022-01-25 23:00:00,Charlotte,NY,101.8,4.345,442.32,FC890490
FUEL00072793,TRIP00017385,TRK00051,DRV00143,2022-08-12 18:00:00,New York,TX,136.7,3.459,472.85,FC953563
FUEL00072794,TRIP00046351,TRK00036,DRV00090,2023-08-18 07:00:00,Portland,NY,191.8,3.265,626.23,FC122685
FUEL00072795,TRIP00036355,TRK00071,DRV00099,2023-04-10 14:00:00,Indianapolis,NE,104.3,3.949,411.88,FC370604
FUEL00072796,TRIP00023189,TRK00016,DRV00016,2022-10-24 19:00:00,Portland,CA,56.1,4.772,267.71,FC163024
FUEL00072797,TRIP00083425,TRK00057,DRV00032,2024-12-05 18:00:00,Minneapolis,WI,98.7,3.694,364.6,FC818347
FUEL00072798,TRIP00024171,TRK00101,DRV00080,2022-11-04 11:00:00,Philadelphia,PA,98.2,3.652,358.63,FC608291
FUEL00072799,TRIP00067987,TRK00097,DRV00028,2024-05-23 21:00:00,Philadelphia,NY,120.1,3.412,409.78,FC188289
FUEL00072800,TRIP00003522,TRK00064,DRV00018,2022-02-14 00:00:00,Dallas,PA,171.8,4.03,692.35,FC137358
FUEL00072801,TRIP00038763,TRK00079,DRV00097,2023-05-14 18:00:00,Oklahoma City,TX,136.1,4.191,570.4,FC119068
FUEL00072802,TRIP00012996,TRK00113,DRV00101,2022-06-16 14:00:00,Philadelphia,PA,119.0,4.731,562.99,FC563180
FUEL00072803,TRIP00018937,TRK00092,DRV00019,2022-08-31 02:00:00,Columbus,AZ,194.2,3.537,686.89,FC389950
FUEL00072804,TRIP00078062,TRK00010,DRV00144,2024-09-28 10:00:00,Las Vegas,TN,89.0,3.621,322.27,FC957287
FUEL00072805,TRIP00009364,TRK00110,DRV00139,2022-05-03 21:00:00,Seattle,GA,182.6,3.817,696.98,FC855505
FUEL00072806,TRIP00040572,TRK00039,DRV00105,2023-06-06 02:00:00,Philadelphia,GA,68.8,3.808,261.99,FC451214
FUEL00072807,TRIP00076810,TRK00054,DRV00063,2024-09-13 13:00:00,Philadelphia,NV,196.9,3.466,682.46,FC577973
FUEL00072808,TRIP00054900,TRK00091,DRV00061,2023-12-09 00:00:00,Omaha,AZ,64.5,4.416,284.83,FC756175
FUEL00072809,TRIP00077158,TRK00092,DRV00120,2024-09-18 22:00:00,Los Angeles,OH,63.2,3.615,228.47,FC151993
FUEL00072810,TRIP00040653,TRK00020,DRV00097,2023-06-08 12:00:00,Indianapolis,OH,176.6,3.958,698.98,FC273029
FUEL00072811,TRIP00019575,TRK00083,DRV00102,2022-09-08 03:00:00,Las Vegas,CA,54.5,4.752,258.98,FC302736
FUEL00072812,TRIP00061371,TRK00082,DRV00130,2024-02-29 18:00:00,Seattle,GA,93.3,4.061,378.89,FC158112
FUEL00072813,TRIP00076848,TRK00063,DRV00142,2024-09-15 01:00:00,Milwaukee,NC,86.2,4.07,350.83,FC947537
FUEL00072814,TRIP00032299,TRK00001,DRV00134,2023-02-19 07:00:00,Nashville,OR,185.4,3.319,615.34,FC893859
FUEL00072815,TRIP00055796,TRK00063,DRV00016,2023-12-18 17:00:00,Dallas,CA,171.0,4.0,684.0,FC100547
FUEL00072816,TRIP00036666,TRK00026,DRV00026,2023-04-15 00:00:00,Omaha,NY,50.8,3.74,189.99,FC736337
FUEL00072817,TRIP00079812,TRK00038,DRV00145,2024-10-21 14:00:00,Denver,CA,53.9,3.527,190.11,FC481175
FUEL00072818,TRIP00021687,TRK00065,DRV00146,2022-10-04 00:00:00,Minneapolis,NC,74.8,4.698,351.41,FC326262
FUEL00072819,TRIP00024382,TRK00090,DRV00020,2022-11-09 03:00:00,Columbus,TX,120.2,4.512,542.34,FC888628
FUEL00072820,TRIP00085214,TRK00053,DRV00119,2024-12-29 13:00:00,Salt Lake City,NY,182.0,3.534,643.19,FC642845
FUEL00072821,TRIP00042519,TRK00072,DRV00001,2023-07-01 11:00:00,Omaha,NV,149.8,3.889,582.57,FC379601
FUEL00072822,TRIP00031343,TRK00006,DRV00144,2023-02-06 23:00:00,Minneapolis,NC,87.3,4.119,359.59,FC344743
FUEL00072823,TRIP00065545,TRK00006,DRV00149,2024-04-22 16:00:00,Milwaukee,PA,111.4,4.06,452.28,FC242816
FUEL00072824,TRIP00017999,TRK00072,DRV00141,2022-08-18 13:00:00,Indianapolis,TX,167.1,4.262,712.18,FC169632
FUEL00072825,TRIP00015002,TRK00015,DRV00150,2022-07-12 21:00:00,Detroit,FL,84.6,4.03,340.94,FC777651
FUEL00072826,TRIP00003997,TRK00002,DRV00103,2022-02-22 17:00:00,Memphis,OR,100.2,4.155,416.33,FC352815
FUEL00072827,TRIP00072511,TRK00093,DRV00103,2024-07-19 02:00:00,Portland,FL,86.6,3.199,277.03,FC258055
FUEL00072828,TRIP00019373,TRK00063,DRV00123,2022-09-04 18:00:00,Minneapolis,CA,125.6,4.466,560.93,FC515315
FUEL00072829,TRIP00079746,TRK00018,DRV00110,2024-10-21 16:00:00,Philadelphia,PA,131.3,3.571,468.87,FC678058
FUEL00072830,TRIP00072612,TRK00048,DRV00035,2024-07-20 23:00:00,Atlanta,CO,173.7,3.159,548.72,FC147672
FUEL00072831,TRIP00068256,TRK00036,DRV00084,2024-05-28 00:00:00,Portland,IL,163.2,3.271,533.83,FC115449
FUEL00072832,TRIP00018738,TRK00108,DRV00099,2022-08-29 04:00:00,Philadelphia,FL,72.6,3.987,289.46,FC126149
FUEL00072833,TRIP00039564,TRK00065,DRV00117,2023-05-25 19:00:00,Omaha,PA,145.5,3.575,520.16,FC731042
FUEL00072834,TRIP00062173,TRK00115,DRV00124,2024-03-12 03:00:00,Indianapolis,UT,161.1,4.001,644.56,FC451950
FUEL00072835,TRIP00012534,TRK00011,DRV00101,2022-06-10 05:00:00,Atlanta,AZ,60.8,3.445,209.46,FC905065
FUEL00072836,TRIP00064999,TRK00015,DRV00074,2024-04-16 10:00:00,New York,AZ,125.5,3.675,461.21,FC278710
FUEL00072837,TRIP00064819,TRK00015,,2024-04-15 15:00:00,Portland,MO,145.3,3.249,472.08,FC480239
FUEL00072838,TRIP00017206,TRK00107,DRV00011,2022-08-08 04:00:00,Detroit,MO,186.2,3.844,715.75,FC370441
FUEL00072839,TRIP00072838,TRK00018,DRV00005,2024-07-24 08:00:00,New York,TN,65.4,3.164,206.93,FC730524
FUEL00072840,TRIP00020198,TRK00093,DRV00118,2022-09-15 21:00:00,New York,AZ,118.0,3.809,449.46,FC275046
FUEL00072841,TRIP00046992,TRK00016,DRV00139,2023-08-29 22:00:00,Columbus,TN,86.9,3.775,328.05,FC188536
FUEL00072842,TRIP00015350,TRK00120,DRV00105,2022-07-17 08:00:00,Kansas City,OH,93.8,4.164,390.58,FC898870
FUEL00072843,TRIP00069719,TRK00013,DRV00142,2024-06-13 20:00:00,Indianapolis,CA,199.9,3.429,685.46,FC864061
FUEL00072844,TRIP00002637,,DRV00099,2022-02-04 07:00:00,Atlanta,NE,170.0,3.63,617.1,FC686227
FUEL00072845,TRIP00041382,TRK00036,DRV00122,2023-06-16 08:00:00,Houston,NE,70.1,3.834,268.76,FC187256
FUEL00072846,TRIP00040333,TRK00052,DRV00089,2023-06-03 11:00:00,Los Angeles,GA,167.6,3.894,652.63,FC429641
FUEL00072847,TRIP00070440,TRK00062,DRV00012,2024-06-24 09:00:00,Minneapolis,TX,120.9,3.825,462.44,FC194601
FUEL00072848,TRIP00010468,TRK00001,DRV00148,2022-05-15 02:00:00,Indianapolis,OR,138.5,4.859,672.97,FC140357
FUEL00072849,TRIP00065956,TRK00080,DRV00117,2024-04-28 10:00:00,Miami,NY,122.9,3.595,441.83,FC766351
FUEL00072850,TRIP00004753,TRK00012,DRV00085,2022-03-04 09:00:00,Memphis,UT,167.8,3.958,664.15,FC412808
FUEL00072851,TRIP00065763,TRK00067,DRV00126,2024-04-26 01:00:00,Portland,MI,113.9,3.885,442.5,FC356778
FUEL00072852,TRIP00083425,TRK00057,DRV00032,2024-12-05 10:00:00,Detroit,OH,60.8,3.718,226.05,FC148701
FUEL00072853,TRIP00079436,TRK00040,DRV00114,2024-10-17 11:00:00,Houston,MI,93.4,3.29,307.29,FC652606
FUEL00072854,TRIP00073261,TRK00055,DRV00082,2024-07-29 07:00:00,Los Angeles,NC,198.1,3.896,771.8,FC553730
FUEL00072855,TRIP00037273,TRK00097,DRV00089,2023-04-24 02:00:00,Columbus,NE,83.4,3.507,292.48,FC745744
FUEL00072856,TRIP00047789,TRK00057,DRV00101,2023-09-06 11:00:00,Oklahoma City,WI,51.2,3.436,175.92,FC658758
FUEL00072857,TRIP00007665,TRK00101,DRV00129,2022-04-10 22:00:00,Minneapolis,TN,171.6,4.213,722.95,FC689903
FUEL00072858,TRIP00074898,TRK00011,DRV00085,2024-08-21 00:00:00,Las Vegas,TX,109.2,3.992,435.93,FC505725
FUEL00072859,TRIP00084169,TRK00041,DRV00045,2024-12-17 11:00:00,Philadelphia,OK,169.0,3.186,538.43,FC224226
FUEL00072860,TRIP00022474,TRK00054,DRV00006,2022-10-15 23:00:00,Atlanta,OR,178.1,4.13,735.55,FC474916
FUEL00072861,TRIP00011617,TRK00108,DRV00034,2022-05-29 10:00:00,Los Angeles,GA,174.8,3.899,681.55,FC177113
FUEL00072862,TRIP00060335,TRK00073,DRV00132,2024-02-17 10:00:00,Houston,GA,81.0,3.687,298.65,FC676225
FUEL00072863,TRIP00029514,TRK00069,DRV00090,2023-01-12 14:00:00,Oklahoma City,UT,131.7,4.043,532.46,FC982347
FUEL00072864,TRIP00082044,TRK00065,DRV00099,2024-11-18 19:00:00,Dallas,TN,76.8,3.248,249.45,FC648303
FUEL00072865,TRIP00060051,TRK00026,DRV00012,2024-02-14 11:00:00,Las Vegas,UT,74.5,3.206,238.85,FC304599
FUEL00072866,TRIP00070171,,DRV00022,2024-06-21 01:00:00,Phoenix,TX,118.0,3.839,453.0,FC101297
FUEL00072867,TRIP00069084,TRK00060,DRV00107,2024-06-06 06:00:00,Salt Lake City,PA,130.9,3.221,421.63,FC313842
FUEL00072868,TRIP00033946,TRK00057,DRV00071,2023-03-12 16:00:00,Atlanta,TX,60.0,4.393,263.58,FC663773
FUEL00072869,TRIP00017330,TRK00044,DRV00001,2022-08-11 02:00:00,Chicago,TN,77.3,4.342,335.64,FC844829
FUEL00072870,TRIP00008186,TRK00065,DRV00057,2022-04-16 06:00:00,Houston,WA,86.8,3.796,329.49,FC642433
FUEL00072871,TRIP00051603,TRK00025,DRV00002,2023-10-27 12:00:00,Houston,IL,164.3,3.921,644.22,FC920130
FUEL00072872,TRIP00062405,TRK00041,,2024-03-15 07:00:00,Miami,MO,184.1,3.6,662.76,FC806686
FUEL00072873,TRIP00076374,TRK00070,DRV00025,2024-09-07 17:00:00,Phoenix,GA,105.6,3.363,355.13,FC312872
FUEL00072874,TRIP00072568,TRK00120,DRV00012,2024-07-20 10:00:00,Oklahoma City,IN,146.9,3.651,536.33,FC166043
FUEL00072875,TRIP00001066,TRK00105,DRV00077,2022-01-14 00:00:00,Seattle,PA,94.1,4.976,468.24,FC567617
FUEL00072876,TRIP00063244,TRK00083,DRV00120,2024-03-25 04:00:00,Seattle,WI,197.3,3.576,705.54,FC145844
FUEL00072877,TRIP00017548,TRK00039,DRV00122,2022-08-14 05:00:00,Philadelphia,MN,96.9,4.088,396.13,FC419248
FUEL00072878,TRIP00005254,TRK00085,DRV00094,2022-03-10 00:00:00,Miami,NY,137.9,3.904,538.36,FC285551
FUEL00072879,TRIP00013366,TRK00099,DRV00044,2022-06-22 18:00:00,Nashville,NY,170.7,3.926,670.17,FC658426
FUEL00072880,TRIP00066058,,DRV00118,2024-05-01 13:00:00,Chicago,AZ,69.8,3.303,230.55,FC506996
FUEL00072881,TRIP00022778,TRK00010,DRV00128,2022-10-19 00:00:00,Detroit,WA,151.1,4.707,711.23,FC841704
FUEL00072882,TRIP00072672,TRK00083,DRV00029,2024-07-21 09:00:00,Columbus,IL,127.7,4.125,526.76,FC210591
FUEL00072883,TRIP00066681,TRK00080,DRV00002,2024-05-07 03:00:00,New York,WI,155.2,3.612,560.58,FC376945
FUEL00072884,TRIP00043071,TRK00040,,2023-07-09 00:00:00,Salt Lake City,CA,129.5,4.13,534.84,FC980916
FUEL00072885,TRIP00075712,TRK00026,DRV00010,2024-08-29 19:00:00,Charlotte,IL,114.2,3.272,373.66,FC905258
FUEL00072886,TRIP00063951,TRK00016,DRV00146,2024-04-02 07:00:00,Miami,IL,144.1,3.399,489.8,FC973558
FUEL00072887,TRIP00027226,TRK00097,DRV00145,2022-12-14 11:00:00,Miami,IL,143.7,4.637,666.34,FC218455
FUEL00072888,TRIP00040633,TRK00038,DRV00078,2023-06-06 04:00:00,Memphis,TX,100.9,4.442,448.2,FC850723
FUEL00072889,TRIP00019704,TRK00073,DRV00049,2022-09-10 18:00:00,Los Angeles,NY,98.0,4.733,463.83,FC501341
FUEL00072890,TRIP00008086,TRK00015,DRV00012,2022-04-14 23:00:00,Atlanta,NY,57.1,3.811,217.61,FC215601
FUEL00072891,TRIP00052379,TRK00086,DRV00102,2023-11-05 10:00:00,Memphis,OK,110.1,3.919,431.48,FC254773
FUEL00072892,TRIP00046413,TRK00010,DRV00033,2023-08-20 11:00:00,Seattle,GA,153.9,4.386,675.01,FC696155
FUEL00072893,TRIP00074632,TRK00016,DRV00051,2024-08-16 05:00:00,Memphis,TN,117.2,3.661,429.07,FC195433
FUEL00072894,TRIP00071098,TRK00110,DRV00004,2024-07-03 12:00:00,Dallas,OR,173.1,3.591,621.6,FC430652
FUEL00072895,TRIP00019010,TRK00080,DRV00026,2022-08-31 21:00:00,Las Vegas,OR,144.6,3.702,535.31,FC459239
FUEL00072896,TRIP00048973,TRK00036,DRV00053,2023-09-24 01:00:00,Houston,NY,127.7,3.574,456.4,FC586839
FUEL00072897,TRIP00006538,TRK00009,DRV00061,2022-03-25 02:00:00,Columbus,OK,194.5,3.669,713.62,FC601366
FUEL00072898,TRIP00008882,TRK00080,DRV00023,2022-04-25 07:00:00,Las Vegas,AZ,86.0,3.608,310.29,FC912449
FUEL00072899,TRIP00033055,TRK00095,DRV00056,2023-02-28 21:00:00,Atlanta,NE,50.0,4.23,211.5,FC795904
FUEL00072900,TRIP00010357,,DRV00038,2022-05-14 13:00:00,Kansas City,OH,60.0,3.438,206.28,FC853863
FUEL00072901,TRIP00023030,TRK00058,DRV00089,2022-10-22 15:00:00,Las Vegas,FL,129.7,4.913,637.22,FC204172
FUEL00072902,TRIP00024535,TRK00030,DRV00037,2022-11-09 21:00:00,Omaha,TX,50.3,4.033,202.86,FC535653
FUEL00072903,TRIP00027936,TRK00044,DRV00053,2022-12-25 09:00:00,Miami,TX,106.7,4.042,431.28,FC442984
FUEL00072904,TRIP00070490,TRK00064,DRV00090,2024-06-25 17:00:00,Indianapolis,GA,147.2,4.073,599.55,FC890391
FUEL00072905,TRIP00024671,TRK00010,DRV00122,2022-11-12 14:00:00,Kansas City,MN,188.2,3.789,713.09,FC538043
FUEL00072906,TRIP00071456,TRK00072,DRV00045,2024-07-06 10:00:00,Omaha,IN,163.5,3.388,553.94,FC479666
FUEL00072907,TRIP00038394,TRK00103,DRV00142,2023-05-10 00:00:00,Milwaukee,CA,64.8,4.011,259.91,FC266702
FUEL00072908,TRIP00066313,TRK00103,DRV00145,2024-05-04 14:00:00,Atlanta,TX,51.6,3.561,183.75,FC506946
FUEL00072909,TRIP00031299,TRK00110,DRV00120,2023-02-06 06:00:00,Los Angeles,TX,110.4,3.749,413.89,FC269866
FUEL00072910,TRIP00007363,TRK00111,DRV00083,2022-04-06 12:00:00,Philadelphia,OK,130.5,3.768,491.72,FC362396
FUEL00072911,TRIP00026944,TRK00059,DRV00138,2022-12-11 03:00:00,Nashville,NV,192.0,4.6,883.2,FC486308
